case_id,expected_family,top1_family,top3_families,top3_scores,top5_families,hit_at_1,hit_at_3,hit_at_5,no_confident_hit,source_extract_id,source_kind,error
cov_oxy-cope_rearrangement_and_anionic_oxy-cope_rearrangement_1118,Oxy-Cope Rearrangement and Anionic Oxy-Cope Rearrangement,Oxy-Cope Rearrangement and Anionic Oxy-Cope Rearrangement,Oxy-Cope Rearrangement and Anionic Oxy-Cope Rearrangement | Julia-Lythgoe Olefination | Horner-Wadsworth-Emmons Olefination,2.974 | 2.06 | 1.83,Oxy-Cope Rearrangement and Anionic Oxy-Cope Rearrangement | Julia-Lythgoe Olefination | Horner-Wadsworth-Emmons Olefination | Perkin Reaction | Johnson-Claisen Rearrangement,True,True,True,False,1118,application_example,
cov_paal-knorr_furan_synthesis_1120,Paal-Knorr Furan Synthesis,Paal-Knorr Furan Synthesis,Paal-Knorr Furan Synthesis | Robinson Annulation | Paal-Knorr Pyrrole Synthesis,4.278 | 1.276 | 1.065,Paal-Knorr Furan Synthesis | Robinson Annulation | Paal-Knorr Pyrrole Synthesis | Enders SAMP/RAMP Hydrazone Alkylation | Regitz Diazo Transfer,True,True,True,False,1120,application_example,
cov_paal-knorr_furan_synthesis_1121,Paal-Knorr Furan Synthesis,Paal-Knorr Furan Synthesis,Paal-Knorr Furan Synthesis | Hell-Volhard-Zelinsky Reaction | Retro-Claisen Reaction,2.893 | 0.945 | 0.933,Paal-Knorr Furan Synthesis | Hell-Volhard-Zelinsky Reaction | Retro-Claisen Reaction | Claisen Condensation / Claisen Reaction | Clemmensen Reduction,True,True,True,False,1121,application_example,
cov_paal-knorr_pyrrole_synthesis_1123,Paal-Knorr Pyrrole Synthesis,Paal-Knorr Furan Synthesis,Paal-Knorr Furan Synthesis | Paal-Knorr Pyrrole Synthesis | Robinson Annulation,2.532 | 1.583 | 1.276,Paal-Knorr Furan Synthesis | Paal-Knorr Pyrrole Synthesis | Robinson Annulation | Strecker Reaction | Enders SAMP/RAMP Hydrazone Alkylation,False,True,True,False,1123,application_example,
cov_paal-knorr_pyrrole_synthesis_1124,Paal-Knorr Pyrrole Synthesis,Paal-Knorr Pyrrole Synthesis,Paal-Knorr Pyrrole Synthesis | Feist-Bénary Furan Synthesis | Knorr Pyrrole Synthesis,3.317 | 1.767 | 1.717,Paal-Knorr Pyrrole Synthesis | Feist-Bénary Furan Synthesis | Knorr Pyrrole Synthesis | Stobbe Condensation | Combes Quinoline Synthesis,True,True,True,False,1124,application_example,
cov_passerini_multicomponent_reaction_1126,Passerini Multicomponent Reaction,Horner-Wadsworth-Emmons Olefination,Horner-Wadsworth-Emmons Olefination | Aza-Wittig Reaction | Baeyer-Villiger Oxidation/Rearrangement,2.017 | 1.886 | 1.679,Horner-Wadsworth-Emmons Olefination | Aza-Wittig Reaction | Baeyer-Villiger Oxidation/Rearrangement | Aldol Reaction | Claisen Condensation / Claisen Reaction,False,False,False,False,1126,application_example,
cov_passerini_multicomponent_reaction_1127,Passerini Multicomponent Reaction,Baeyer-Villiger Oxidation,Baeyer-Villiger Oxidation | Aza-Wittig Reaction | Claisen Condensation / Claisen Reaction,2.199 | 2.191 | 2.155,Baeyer-Villiger Oxidation | Aza-Wittig Reaction | Claisen Condensation / Claisen Reaction | Baeyer-Villiger Oxidation/Rearrangement | Regitz Diazo Transfer,False,False,False,False,1127,application_example,
cov_paternò-büchi_reaction_1129,Paternò-Büchi Reaction,Paternò-Büchi Reaction,Paternò-Büchi Reaction | Prins-Pinacol Rearrangement | Alder (Ene) Reaction (Hydro-Allyl Addition),2.743 | 1.663 | 1.508,Paternò-Büchi Reaction | Prins-Pinacol Rearrangement | Alder (Ene) Reaction (Hydro-Allyl Addition) | Aldol Reaction | Sakurai Allylation,True,True,True,False,1129,application_example,
cov_paternò-büchi_reaction_1130,Paternò-Büchi Reaction,Paternò-Büchi Reaction,Paternò-Büchi Reaction | Wolff-Kishner Reduction | Clemmensen Reduction,2.666 | 2.66 | 2.5,Paternò-Büchi Reaction | Wolff-Kishner Reduction | Clemmensen Reduction | Lieben Haloform Reaction | Mannich Reaction,True,True,True,False,1130,application_example,
cov_pauson-khand_reaction_1132,Pauson-Khand Reaction,Pauson-Khand Reaction,Pauson-Khand Reaction | Aza-Wittig Reaction | De Mayo Cycloaddition,2.626 | 1.233 | 1.134,Pauson-Khand Reaction | Aza-Wittig Reaction | De Mayo Cycloaddition | Schwartz Hydrozirconation | Bergman Cycloaromatization Reaction,True,True,True,False,1132,application_example,
cov_pauson-khand_reaction_1133,Pauson-Khand Reaction,Pauson-Khand Reaction,Pauson-Khand Reaction | Hetero Diels-Alder Cycloaddition (HDA) | Alder (Ene) Reaction (Hydro-Allyl Addition),1.931 | 1.336 | 0.637,Pauson-Khand Reaction | Hetero Diels-Alder Cycloaddition (HDA) | Alder (Ene) Reaction (Hydro-Allyl Addition) | Aza-Cope Rearrangement | Wittig Reaction - Schlosser Modification,True,True,True,False,1133,application_example,
cov_payne_rearrangement_1135,Payne Rearrangement,Payne Rearrangement,Payne Rearrangement | Jacobsen Hydrolytic Kinetic Resolution | Sharpless Asymmetric Epoxidation,1.977 | 0.836 | 0.562,Payne Rearrangement | Jacobsen Hydrolytic Kinetic Resolution | Sharpless Asymmetric Epoxidation | Koenigs-Knorr Glycosidation | Prévost Reaction,True,True,True,False,1135,application_example,
cov_payne_rearrangement_1136,Payne Rearrangement,Payne Rearrangement,Payne Rearrangement | Sharpless Asymmetric Epoxidation | Koenigs-Knorr Glycosidation,3.026 | 0.995 | 0.721,Payne Rearrangement | Sharpless Asymmetric Epoxidation | Koenigs-Knorr Glycosidation | Jacobsen Hydrolytic Kinetic Resolution | Skraup and Doebner-Miller Quinoline Synthesis,True,True,True,False,1136,application_example,
cov_perkin_reaction_1138,Perkin Reaction,Perkin Reaction,Perkin Reaction | Wittig Reaction | Julia-Lythgoe Olefination,6.546 | 3.673 | 3.488,Perkin Reaction | Wittig Reaction | Julia-Lythgoe Olefination | Horner-Wadsworth-Emmons Olefination | Heck Reaction,True,True,True,False,1138,application_example,
cov_perkin_reaction_1139,Perkin Reaction,Perkin Reaction,Perkin Reaction | Horner-Wadsworth-Emmons Olefination | Julia-Lythgoe Olefination,4.294 | 2.121 | 2.105,Perkin Reaction | Horner-Wadsworth-Emmons Olefination | Julia-Lythgoe Olefination | Wittig Reaction | Friedel-Crafts Acylation,True,True,True,False,1139,application_example,
cov_petasis_boronic_acid-mannich_reaction_1141,Petasis Boronic Acid-Mannich Reaction,Aza-Wittig Reaction,Aza-Wittig Reaction | Aldol Reaction | Benzoin and Retro-Benzoin Condensation,1.267 | 0.979 | 0.894,Aza-Wittig Reaction | Aldol Reaction | Benzoin and Retro-Benzoin Condensation | Claisen Condensation / Claisen Reaction | Petasis Boronic Acid-Mannich Reaction,False,False,True,False,1141,application_example,
cov_petasis_boronic_acid-mannich_reaction_1142,Petasis Boronic Acid-Mannich Reaction,Claisen Condensation / Claisen Reaction,Claisen Condensation / Claisen Reaction | Benzoin and Retro-Benzoin Condensation | Eschweiler-Clarke Methylation,0.891 | 0.717 | 0.717,Claisen Condensation / Claisen Reaction | Benzoin and Retro-Benzoin Condensation | Eschweiler-Clarke Methylation | Petasis Boronic Acid-Mannich Reaction | Arbuzov Reaction (Michaelis-Arbuzov Reaction),False,False,True,False,1142,application_example,
cov_petasis-ferrier_rearrangement_1144,Petasis-Ferrier Rearrangement,Petasis-Ferrier Rearrangement,Petasis-Ferrier Rearrangement | Prilezhaev Reaction | Shi Asymmetric Epoxidation,2.867 | 0.725 | 0.603,Petasis-Ferrier Rearrangement | Prilezhaev Reaction | Shi Asymmetric Epoxidation | Simmons-Smith Cyclopropanation | De Mayo Cycloaddition,True,True,True,False,1144,application_example,
cov_petasis-ferrier_rearrangement_1145,Petasis-Ferrier Rearrangement,Petasis-Ferrier Rearrangement,Petasis-Ferrier Rearrangement | Heine Reaction | Shi Asymmetric Epoxidation,2.944 | 1.118 | 0.853,Petasis-Ferrier Rearrangement | Heine Reaction | Shi Asymmetric Epoxidation | Friedel-Crafts Acylation | Davis' Oxaziridine Oxidations,True,True,True,False,1145,application_example,
cov_peterson_olefination_1147,Peterson Olefination,Noyori Asymmetric Hydrogenation,Noyori Asymmetric Hydrogenation | Lieben Haloform Reaction | Wolff-Kishner Reduction,2.942 | 2.903 | 2.866,Noyori Asymmetric Hydrogenation | Lieben Haloform Reaction | Wolff-Kishner Reduction | Peterson Olefination | Mannich Reaction,False,False,True,False,1147,application_example,
cov_peterson_olefination_1148,Peterson Olefination,Peterson Olefination,Peterson Olefination | Lieben Haloform Reaction | Schmidt Reaction,2.542 | 2.488 | 2.35,Peterson Olefination | Lieben Haloform Reaction | Schmidt Reaction | Mannich Reaction | Clemmensen Reduction,True,True,True,False,1148,application_example,
cov_pfitzner-moffatt_oxidation_1150,Pfitzner-Moffatt Oxidation,Ley Oxidation,Ley Oxidation | Corey-Kim Oxidation | Kornblum Oxidation,4.388 | 4.388 | 3.403,Ley Oxidation | Corey-Kim Oxidation | Kornblum Oxidation | Wittig Reaction | Dess-Martin Oxidation,False,False,False,False,1150,application_example,
cov_pfitzner-moffatt_oxidation_1151,Pfitzner-Moffatt Oxidation,Mitsunobu Reaction,Mitsunobu Reaction | Corey-Kim Oxidation | Friedel-Crafts Acylation,3.431 | 3.407 | 2.746,Mitsunobu Reaction | Corey-Kim Oxidation | Friedel-Crafts Acylation | Dess-Martin Oxidation | Oppenauer Oxidation,False,False,False,False,1151,application_example,
cov_pictet-spengler_tetrahydroisoquinoline_synthesis_1153,Pictet-Spengler Tetrahydroisoquinoline Synthesis,Pictet-Spengler Tetrahydroisoquinoline Synthesis,Pictet-Spengler Tetrahydroisoquinoline Synthesis | Eschweiler-Clarke Methylation | Aldol Reaction,3.039 | 1.592 | 1.05,Pictet-Spengler Tetrahydroisoquinoline Synthesis | Eschweiler-Clarke Methylation | Aldol Reaction | Baylis-Hillman Reaction | Strecker Reaction,True,True,True,False,1153,application_example,
cov_pictet-spengler_tetrahydroisoquinoline_synthesis_1154,Pictet-Spengler Tetrahydroisoquinoline Synthesis,Pictet-Spengler Tetrahydroisoquinoline Synthesis,Pictet-Spengler Tetrahydroisoquinoline Synthesis | Aza-Wittig Reaction | Julia-Lythgoe Olefination,2.437 | 2.357 | 2.29,Pictet-Spengler Tetrahydroisoquinoline Synthesis | Aza-Wittig Reaction | Julia-Lythgoe Olefination | Wittig Reaction | Horner-Wadsworth-Emmons Olefination,True,True,True,False,1154,application_example,
cov_pinacol_and_semipinacol_rearrangement_1156,Pinacol and Semipinacol Rearrangement,Pinacol and Semipinacol Rearrangement,Pinacol and Semipinacol Rearrangement | Ritter Reaction | Quasi-Favorskii Rearrangement,4.422 | 2.15 | 2.107,Pinacol and Semipinacol Rearrangement | Ritter Reaction | Quasi-Favorskii Rearrangement | Cannizzaro Reaction | Wagner-Meerwein Rearrangement,True,True,True,False,1156,application_example,
cov_pinacol_and_semipinacol_rearrangement_1157,Pinacol and Semipinacol Rearrangement,Enders SAMP/RAMP Hydrazone Alkylation,Enders SAMP/RAMP Hydrazone Alkylation | Pinacol and Semipinacol Rearrangement | Jones Oxidation,2.417 | 2.337 | 1.203,Enders SAMP/RAMP Hydrazone Alkylation | Pinacol and Semipinacol Rearrangement | Jones Oxidation | Dess-Martin Oxidation | Stork Enamine Synthesis,False,True,True,False,1157,application_example,
cov_pinner_reaction_1159,Pinner Reaction,Pinner Reaction,Pinner Reaction | Eschweiler-Clarke Methylation | Arbuzov Reaction (Michaelis-Arbuzov Reaction),2.826 | 2.036 | 1.807,Pinner Reaction | Eschweiler-Clarke Methylation | Arbuzov Reaction (Michaelis-Arbuzov Reaction) | Fleming-Tamao Oxidation | Heck Reaction,True,True,True,False,1159,application_example,
cov_pinner_reaction_1160,Pinner Reaction,Pinner Reaction,Pinner Reaction | Houben-Hoesch Reaction | Stephen Aldehyde Synthesis (Stephen Reduction),1.814 | 0.744 | 0.456,Pinner Reaction | Houben-Hoesch Reaction | Stephen Aldehyde Synthesis (Stephen Reduction) | Michael Addition Reaction | Ritter Reaction,True,True,True,False,1160,application_example,
cov_pinnick_oxidation_1162,Pinnick Oxidation,Aza-Wittig Reaction,Aza-Wittig Reaction | Wittig Reaction | Pinnick Oxidation,3.142 | 3.063 | 2.955,Aza-Wittig Reaction | Wittig Reaction | Pinnick Oxidation | Perkin Reaction | Stetter Reaction,False,True,True,False,1162,application_example,
cov_pinnick_oxidation_1163,Pinnick Oxidation,Perkin Reaction,Perkin Reaction | Pinnick Oxidation | Wittig Reaction,3.619 | 3.041 | 2.747,Perkin Reaction | Pinnick Oxidation | Wittig Reaction | Horner-Wadsworth-Emmons Olefination | Julia-Lythgoe Olefination,False,True,True,False,1163,application_example,
cov_polonovski_reaction_1165,Polonovski Reaction,Polonovski Reaction,Polonovski Reaction | Claisen Condensation / Claisen Reaction | Perkin Reaction,2.49 | 1.756 | 1.744,Polonovski Reaction | Claisen Condensation / Claisen Reaction | Perkin Reaction | Hofmann Elimination | Robinson Annulation,True,True,True,False,1165,application_example,
cov_polonovski_reaction_1166,Polonovski Reaction,Polonovski Reaction,Polonovski Reaction | Perkin Reaction | Claisen Condensation / Claisen Reaction,2.625 | 1.744 | 1.588,Polonovski Reaction | Perkin Reaction | Claisen Condensation / Claisen Reaction | Robinson Annulation | Tsuji-Trost Reaction / Allylation,True,True,True,False,1166,application_example,
cov_pomeranz-fritsch_reaction_1168,Pomeranz-Fritsch Reaction,Pomeranz-Fritsch Reaction,Pomeranz-Fritsch Reaction | Skraup and Doebner-Miller Quinoline Synthesis | Wittig Reaction,4.455 | 2.274 | 2.171,Pomeranz-Fritsch Reaction | Skraup and Doebner-Miller Quinoline Synthesis | Wittig Reaction | Julia-Lythgoe Olefination | Horner-Wadsworth-Emmons Olefination,True,True,True,False,1168,application_example,
cov_pomeranz-fritsch_reaction_1169,Pomeranz-Fritsch Reaction,Pomeranz-Fritsch Reaction,Pomeranz-Fritsch Reaction | Julia-Lythgoe Olefination | Wittig Reaction,3.349 | 1.705 | 1.69,Pomeranz-Fritsch Reaction | Julia-Lythgoe Olefination | Wittig Reaction | Corey-Fuchs Alkyne Synthesis | Corey-Chaykovsky Epoxidation and Cyclopropanation,True,True,True,False,1169,application_example,
cov_prilezhaev_reaction_1171,Prilezhaev Reaction,Shi Asymmetric Epoxidation,Shi Asymmetric Epoxidation | Jacobsen-Katsuki Epoxidation | Prilezhaev Reaction,2.682 | 2.337 | 2.337,Shi Asymmetric Epoxidation | Jacobsen-Katsuki Epoxidation | Prilezhaev Reaction | Heck Reaction | Corey-Chaykovsky Epoxidation and Cyclopropanation,False,True,True,False,1171,application_example,
cov_prilezhaev_reaction_1172,Prilezhaev Reaction,Prilezhaev Reaction,Prilezhaev Reaction | Shi Asymmetric Epoxidation | Simmons-Smith Cyclopropanation,2.883 | 2.414 | 1.474,Prilezhaev Reaction | Shi Asymmetric Epoxidation | Simmons-Smith Cyclopropanation | Furukawa Modification | Sharpless Asymmetric Aminohydroxylation,True,True,True,False,1172,application_example,
cov_prins_reaction_1174,Prins Reaction,Alder (Ene) Reaction (Hydro-Allyl Addition),Alder (Ene) Reaction (Hydro-Allyl Addition) | Hetero Diels-Alder Cycloaddition (HDA) | Sharpless Asymmetric Epoxidation,1.917 | 1.843 | 1.132,Alder (Ene) Reaction (Hydro-Allyl Addition) | Hetero Diels-Alder Cycloaddition (HDA) | Sharpless Asymmetric Epoxidation | Mannich Reaction | Pictet-Spengler Tetrahydroisoquinoline Synthesis,False,False,False,False,1174,application_example,
cov_prins_reaction_1175,Prins Reaction,Alder (Ene) Reaction (Hydro-Allyl Addition),Alder (Ene) Reaction (Hydro-Allyl Addition) | Roush Asymmetric Allylation | Aldol Reaction,1.98 | 1.891 | 1.87,Alder (Ene) Reaction (Hydro-Allyl Addition) | Roush Asymmetric Allylation | Aldol Reaction | Prins-Pinacol Rearrangement | Prévost Reaction,False,False,False,False,1175,application_example,
cov_prins-pinacol_rearrangement_1177,Prins-Pinacol Rearrangement,Prins-Pinacol Rearrangement,Prins-Pinacol Rearrangement | Cope Rearrangement | Takai-Utimoto Olefination (Takai Reaction),2.337 | 0.748 | 0.693,Prins-Pinacol Rearrangement | Cope Rearrangement | Takai-Utimoto Olefination (Takai Reaction) | Keck Asymmetric Allylation | Roush Asymmetric Allylation,True,True,True,False,1177,application_example,
cov_prins-pinacol_rearrangement_1178,Prins-Pinacol Rearrangement,Prins-Pinacol Rearrangement,Prins-Pinacol Rearrangement | Pinacol and Semipinacol Rearrangement | Pfitzner-Moffatt Oxidation,2.818 | 1.257 | 1.186,Prins-Pinacol Rearrangement | Pinacol and Semipinacol Rearrangement | Pfitzner-Moffatt Oxidation | Wharton Fragmentation | Keck Radical Allylation,True,True,True,False,1178,application_example,
cov_prévost_reaction_1180,Prévost Reaction,Prévost Reaction,Prévost Reaction | Sharpless Asymmetric Dihydroxylation | Keck Asymmetric Allylation,2.9 | 2.642 | 1.958,Prévost Reaction | Sharpless Asymmetric Dihydroxylation | Keck Asymmetric Allylation | Sharpless Asymmetric Aminohydroxylation | Henry Reaction,True,True,True,False,1180,application_example,
cov_prévost_reaction_1181,Prévost Reaction,Prévost Reaction,Prévost Reaction | Alder (Ene) Reaction (Hydro-Allyl Addition) | Prilezhaev Reaction,2.019 | 1.169 | 1.142,Prévost Reaction | Alder (Ene) Reaction (Hydro-Allyl Addition) | Prilezhaev Reaction | Shi Asymmetric Epoxidation | Meerwein-Ponndorf-Verley Reduction,True,True,True,False,1181,application_example,
cov_pummerer_rearrangement_1183,Pummerer Rearrangement,Pummerer Rearrangement,Pummerer Rearrangement | Hell-Volhard-Zelinsky Reaction | Enders SAMP/RAMP Hydrazone Alkylation,2.623 | 0.89 | 0.731,Pummerer Rearrangement | Hell-Volhard-Zelinsky Reaction | Enders SAMP/RAMP Hydrazone Alkylation | Weinreb Ketone Synthesis | Dakin-West Reaction,True,True,True,False,1183,application_example,
cov_pummerer_rearrangement_1184,Pummerer Rearrangement,Pummerer Rearrangement,Pummerer Rearrangement | Clemmensen Reduction | Wolff-Kishner Reduction,2.943 | 1.507 | 1.492,Pummerer Rearrangement | Clemmensen Reduction | Wolff-Kishner Reduction | Corey-Bakshi-Shibata Reduction (CBS Reduction) | Mannich Reaction,True,True,True,False,1184,application_example,
cov_quasi-favorskii_rearrangement_1186,Quasi-Favorskii Rearrangement,Pinacol and Semipinacol Rearrangement,Pinacol and Semipinacol Rearrangement | Cannizzaro Reaction | Quasi-Favorskii Rearrangement,2.547 | 1.672 | 1.281,Pinacol and Semipinacol Rearrangement | Cannizzaro Reaction | Quasi-Favorskii Rearrangement | Wagner-Meerwein Rearrangement | Ritter Reaction,False,True,True,False,1186,application_example,
cov_quasi-favorskii_rearrangement_1187,Quasi-Favorskii Rearrangement,Cannizzaro Reaction,Cannizzaro Reaction | Pinacol and Semipinacol Rearrangement | Ritter Reaction,2.53 | 2.131 | 1.487,Cannizzaro Reaction | Pinacol and Semipinacol Rearrangement | Ritter Reaction | Quasi-Favorskii Rearrangement | Schmidt Reaction,False,False,True,False,1187,application_example,
cov_ramberg-bäcklund_rearrangement_1189,Ramberg-Bäcklund Rearrangement,Ramberg-Bäcklund Rearrangement,Ramberg-Bäcklund Rearrangement | Riley Selenium Dioxide Oxidation | Wittig Reaction - Schlosser Modification,2.639 | 0.512 | 0.498,Ramberg-Bäcklund Rearrangement | Riley Selenium Dioxide Oxidation | Wittig Reaction - Schlosser Modification | Wacker Oxidation | Prilezhaev Reaction,True,True,True,False,1189,application_example,
