case_id,expected_family,top1_family,top3_families,top3_scores,top5_families,hit_at_1,hit_at_3,hit_at_5,no_confident_hit,source_extract_id,source_kind,error
cov_oxy-cope_rearrangement_and_anionic_oxy-cope_rearrangement_1118,Oxy-Cope Rearrangement and Anionic Oxy-Cope Rearrangement,Oxy-Cope Rearrangement and Anionic Oxy-Cope Rearrangement,Oxy-Cope Rearrangement and Anionic Oxy-Cope Rearrangement | Johnson-Claisen Rearrangement | Stetter Reaction,2.974 | 1.559 | 1.354,Oxy-Cope Rearrangement and Anionic Oxy-Cope Rearrangement | Johnson-Claisen Rearrangement | Stetter Reaction | Pinnick Oxidation | Overman Rearrangement,True,True,True,False,1118,application_example,
cov_paal-knorr_furan_synthesis_1120,Paal-Knorr Furan Synthesis,Paal-Knorr Furan Synthesis,Paal-Knorr Furan Synthesis | Robinson Annulation | Enders SAMP/RAMP Hydrazone Alkylation,4.278 | 1.276 | 0.994,Paal-Knorr Furan Synthesis | Robinson Annulation | Enders SAMP/RAMP Hydrazone Alkylation | Regitz Diazo Transfer | Michael Addition Reaction,True,True,True,False,1120,application_example,
cov_paal-knorr_furan_synthesis_1121,Paal-Knorr Furan Synthesis,Paal-Knorr Furan Synthesis,Paal-Knorr Furan Synthesis | Hell-Volhard-Zelinsky Reaction | Clemmensen Reduction,2.893 | 0.945 | 0.839,Paal-Knorr Furan Synthesis | Hell-Volhard-Zelinsky Reaction | Clemmensen Reduction | Wolff-Kishner Reduction | Malonic Ester Synthesis,True,True,True,False,1121,application_example,
cov_paal-knorr_pyrrole_synthesis_1123,Paal-Knorr Pyrrole Synthesis,Paal-Knorr Pyrrole Synthesis,Paal-Knorr Pyrrole Synthesis | Robinson Annulation | Strecker Reaction,1.967 | 1.276 | 1.05,Paal-Knorr Pyrrole Synthesis | Robinson Annulation | Strecker Reaction | Enders SAMP/RAMP Hydrazone Alkylation | Regitz Diazo Transfer,True,True,True,False,1123,application_example,
cov_paal-knorr_pyrrole_synthesis_1124,Paal-Knorr Pyrrole Synthesis,Paal-Knorr Pyrrole Synthesis,Paal-Knorr Pyrrole Synthesis | Knorr Pyrrole Synthesis | Stobbe Condensation,4.119 | 1.717 | 1.248,Paal-Knorr Pyrrole Synthesis | Knorr Pyrrole Synthesis | Stobbe Condensation | Combes Quinoline Synthesis | Regitz Diazo Transfer,True,True,True,False,1124,application_example,
cov_passerini_multicomponent_reaction_1126,Passerini Multicomponent Reaction,Aldol Reaction,Aldol Reaction | Baeyer-Villiger Oxidation/Rearrangement | Corey-Bakshi-Shibata Reduction (CBS Reduction),0.814 | 0.672 | 0.667,Aldol Reaction | Baeyer-Villiger Oxidation/Rearrangement | Corey-Bakshi-Shibata Reduction (CBS Reduction) | Midland Alpine Borane Reduction | Pinnick Oxidation,False,False,False,False,1126,application_example,
cov_passerini_multicomponent_reaction_1127,Passerini Multicomponent Reaction,Lieben Haloform Reaction,Lieben Haloform Reaction | Schmidt Reaction | Mannich Reaction,1.064 | 1.045 | 1.025,Lieben Haloform Reaction | Schmidt Reaction | Mannich Reaction | Clemmensen Reduction | Baeyer-Villiger Oxidation,False,False,False,False,1127,application_example,
cov_paternò-büchi_reaction_1129,Paternò-Büchi Reaction,Paternò-Büchi Reaction,Paternò-Büchi Reaction | Alder (Ene) Reaction (Hydro-Allyl Addition) | Aldol Reaction,2.743 | 1.508 | 1.4,Paternò-Büchi Reaction | Alder (Ene) Reaction (Hydro-Allyl Addition) | Aldol Reaction | Robinson Annulation | Schmidt Reaction,True,True,True,False,1129,application_example,
cov_paternò-büchi_reaction_1130,Paternò-Büchi Reaction,Wolff-Kishner Reduction,Wolff-Kishner Reduction | Paternò-Büchi Reaction | Clemmensen Reduction,2.926 | 2.666 | 2.5,Wolff-Kishner Reduction | Paternò-Büchi Reaction | Clemmensen Reduction | Lieben Haloform Reaction | Mannich Reaction,False,True,True,False,1130,application_example,
cov_pauson-khand_reaction_1132,Pauson-Khand Reaction,Pauson-Khand Reaction,Pauson-Khand Reaction | De Mayo Cycloaddition | Schwartz Hydrozirconation,2.626 | 1.134 | 1.132,Pauson-Khand Reaction | De Mayo Cycloaddition | Schwartz Hydrozirconation | Bergman Cycloaromatization Reaction | Alder (Ene) Reaction (Hydro-Allyl Addition),True,True,True,False,1132,application_example,
cov_pauson-khand_reaction_1133,Pauson-Khand Reaction,Pauson-Khand Reaction,Pauson-Khand Reaction | Hetero Diels-Alder Cycloaddition (HDA) | Alder (Ene) Reaction (Hydro-Allyl Addition),1.931 | 1.336 | 0.637,Pauson-Khand Reaction | Hetero Diels-Alder Cycloaddition (HDA) | Alder (Ene) Reaction (Hydro-Allyl Addition) | Aza-Cope Rearrangement | Johnson-Claisen Rearrangement,True,True,True,False,1133,application_example,
cov_payne_rearrangement_1135,Payne Rearrangement,Payne Rearrangement,Payne Rearrangement | Jacobsen Hydrolytic Kinetic Resolution | Sharpless Asymmetric Epoxidation,1.977 | 0.836 | 0.562,Payne Rearrangement | Jacobsen Hydrolytic Kinetic Resolution | Sharpless Asymmetric Epoxidation | Koenigs-Knorr Glycosidation | Prévost Reaction,True,True,True,False,1135,application_example,
cov_payne_rearrangement_1136,Payne Rearrangement,Payne Rearrangement,Payne Rearrangement | Sharpless Asymmetric Epoxidation | Koenigs-Knorr Glycosidation,3.026 | 0.995 | 0.721,Payne Rearrangement | Sharpless Asymmetric Epoxidation | Koenigs-Knorr Glycosidation | Jacobsen Hydrolytic Kinetic Resolution | Skraup and Doebner-Miller Quinoline Synthesis,True,True,True,False,1136,application_example,
cov_perkin_reaction_1138,Perkin Reaction,Perkin Reaction,Perkin Reaction | Pinnick Oxidation | Stetter Reaction,6.546 | 2.705 | 2.663,Perkin Reaction | Pinnick Oxidation | Stetter Reaction | Corey-Winter Olefination | Takai-Utimoto Olefination (Takai Reaction),True,True,True,False,1138,application_example,
cov_perkin_reaction_1139,Perkin Reaction,Perkin Reaction,Perkin Reaction | Friedel-Crafts Acylation | Cannizzaro Reaction,4.294 | 1.95 | 1.828,Perkin Reaction | Friedel-Crafts Acylation | Cannizzaro Reaction | Roush Asymmetric Allylation | Corey-Chaykovsky Epoxidation and Cyclopropanation,True,True,True,False,1139,application_example,
cov_petasis_boronic_acid-mannich_reaction_1141,Petasis Boronic Acid-Mannich Reaction,Petasis Boronic Acid-Mannich Reaction,Petasis Boronic Acid-Mannich Reaction | Aldol Reaction | Benzoin and Retro-Benzoin Condensation,0.78 | 0.587 | 0.491,Petasis Boronic Acid-Mannich Reaction | Aldol Reaction | Benzoin and Retro-Benzoin Condensation | Noyori Asymmetric Hydrogenation | Corey-Bakshi-Shibata Reduction (CBS Reduction),True,True,True,False,1141,application_example,
cov_petasis_boronic_acid-mannich_reaction_1142,Petasis Boronic Acid-Mannich Reaction,Petasis Boronic Acid-Mannich Reaction,Petasis Boronic Acid-Mannich Reaction | Eschweiler-Clarke Methylation | Wolff-Kishner Reduction,0.788 | 0.717 | 0.42,Petasis Boronic Acid-Mannich Reaction | Eschweiler-Clarke Methylation | Wolff-Kishner Reduction | Arbuzov Reaction (Michaelis-Arbuzov Reaction) | Friedel-Crafts Alkylation,True,True,True,False,1142,application_example,
cov_petasis-ferrier_rearrangement_1144,Petasis-Ferrier Rearrangement,Petasis-Ferrier Rearrangement,Petasis-Ferrier Rearrangement | Prilezhaev Reaction | Shi Asymmetric Epoxidation,2.867 | 0.725 | 0.603,Petasis-Ferrier Rearrangement | Prilezhaev Reaction | Shi Asymmetric Epoxidation | De Mayo Cycloaddition | Wharton Fragmentation,True,True,True,False,1144,application_example,
cov_petasis-ferrier_rearrangement_1145,Petasis-Ferrier Rearrangement,Petasis-Ferrier Rearrangement,Petasis-Ferrier Rearrangement | Heine Reaction | Shi Asymmetric Epoxidation,2.944 | 1.118 | 0.853,Petasis-Ferrier Rearrangement | Heine Reaction | Shi Asymmetric Epoxidation | Friedel-Crafts Acylation | Danishefsky's Diene Cycloaddition,True,True,True,False,1145,application_example,
cov_peterson_olefination_1147,Peterson Olefination,Peterson Olefination,Peterson Olefination | Noyori Asymmetric Hydrogenation | Lieben Haloform Reaction,2.998 | 2.942 | 2.903,Peterson Olefination | Noyori Asymmetric Hydrogenation | Lieben Haloform Reaction | Mannich Reaction | Corey-Bakshi-Shibata Reduction (CBS Reduction),True,True,True,False,1147,application_example,
cov_peterson_olefination_1148,Peterson Olefination,Peterson Olefination,Peterson Olefination | Lieben Haloform Reaction | Schmidt Reaction,3.102 | 2.488 | 2.35,Peterson Olefination | Lieben Haloform Reaction | Schmidt Reaction | Mannich Reaction | Clemmensen Reduction,True,True,True,False,1148,application_example,
cov_pfitzner-moffatt_oxidation_1150,Pfitzner-Moffatt Oxidation,Ley Oxidation,Ley Oxidation | Corey-Kim Oxidation | Kornblum Oxidation,4.388 | 4.388 | 3.403,Ley Oxidation | Corey-Kim Oxidation | Kornblum Oxidation | Dess-Martin Oxidation | Pfitzner-Moffatt Oxidation,False,False,True,False,1150,application_example,
cov_pfitzner-moffatt_oxidation_1151,Pfitzner-Moffatt Oxidation,Mitsunobu Reaction,Mitsunobu Reaction | Corey-Kim Oxidation | Dess-Martin Oxidation,3.431 | 3.407 | 3.407,Mitsunobu Reaction | Corey-Kim Oxidation | Dess-Martin Oxidation | Friedel-Crafts Acylation | Oppenauer Oxidation,False,False,False,False,1151,application_example,
cov_pictet-spengler_tetrahydroisoquinoline_synthesis_1153,Pictet-Spengler Tetrahydroisoquinoline Synthesis,Pictet-Spengler Tetrahydroisoquinoline Synthesis,Pictet-Spengler Tetrahydroisoquinoline Synthesis | Eschweiler-Clarke Methylation | Aldol Reaction,3.039 | 1.592 | 1.05,Pictet-Spengler Tetrahydroisoquinoline Synthesis | Eschweiler-Clarke Methylation | Aldol Reaction | Baylis-Hillman Reaction | Strecker Reaction,True,True,True,False,1153,application_example,
cov_pictet-spengler_tetrahydroisoquinoline_synthesis_1154,Pictet-Spengler Tetrahydroisoquinoline Synthesis,Pictet-Spengler Tetrahydroisoquinoline Synthesis,Pictet-Spengler Tetrahydroisoquinoline Synthesis | Pomeranz-Fritsch Reaction | Corey-Chaykovsky Epoxidation and Cyclopropanation,2.437 | 1.874 | 1.693,Pictet-Spengler Tetrahydroisoquinoline Synthesis | Pomeranz-Fritsch Reaction | Corey-Chaykovsky Epoxidation and Cyclopropanation | Danishefsky's Diene Cycloaddition | Stetter Reaction,True,True,True,False,1154,application_example,
cov_pinacol_and_semipinacol_rearrangement_1156,Pinacol and Semipinacol Rearrangement,Pinacol and Semipinacol Rearrangement,Pinacol and Semipinacol Rearrangement | Ritter Reaction | Quasi-Favorskii Rearrangement,4.422 | 2.15 | 2.107,Pinacol and Semipinacol Rearrangement | Ritter Reaction | Quasi-Favorskii Rearrangement | Cannizzaro Reaction | Wagner-Meerwein Rearrangement,True,True,True,False,1156,application_example,
cov_pinacol_and_semipinacol_rearrangement_1157,Pinacol and Semipinacol Rearrangement,Enders SAMP/RAMP Hydrazone Alkylation,Enders SAMP/RAMP Hydrazone Alkylation | Pinacol and Semipinacol Rearrangement | Jones Oxidation,2.417 | 2.337 | 1.203,Enders SAMP/RAMP Hydrazone Alkylation | Pinacol and Semipinacol Rearrangement | Jones Oxidation | Dess-Martin Oxidation | Stork Enamine Synthesis,False,True,True,False,1157,application_example,
cov_pinner_reaction_1159,Pinner Reaction,Pinner Reaction,Pinner Reaction | Eschweiler-Clarke Methylation | Arbuzov Reaction (Michaelis-Arbuzov Reaction),2.826 | 2.036 | 1.807,Pinner Reaction | Eschweiler-Clarke Methylation | Arbuzov Reaction (Michaelis-Arbuzov Reaction) | Fleming-Tamao Oxidation | Meisenheimer Rearrangement,True,True,True,False,1159,application_example,
cov_pinner_reaction_1160,Pinner Reaction,Pinner Reaction,Pinner Reaction | Houben-Hoesch Reaction | Stephen Aldehyde Synthesis (Stephen Reduction),1.814 | 0.744 | 0.456,Pinner Reaction | Houben-Hoesch Reaction | Stephen Aldehyde Synthesis (Stephen Reduction) | Michael Addition Reaction | Ritter Reaction,True,True,True,False,1160,application_example,
cov_pinnick_oxidation_1162,Pinnick Oxidation,Pinnick Oxidation,Pinnick Oxidation | Stetter Reaction | Lieben Haloform Reaction,2.955 | 2.885 | 2.492,Pinnick Oxidation | Stetter Reaction | Lieben Haloform Reaction | Benzoin and Retro-Benzoin Condensation | Cannizzaro Reaction,True,True,True,False,1162,application_example,
cov_pinnick_oxidation_1163,Pinnick Oxidation,Pinnick Oxidation,Pinnick Oxidation | Stetter Reaction | Takai-Utimoto Olefination (Takai Reaction),3.041 | 1.48 | 1.477,Pinnick Oxidation | Stetter Reaction | Takai-Utimoto Olefination (Takai Reaction) | Alkene (Olefin) Metathesis | Meerwein Arylation,True,True,True,False,1163,application_example,
cov_polonovski_reaction_1165,Polonovski Reaction,Polonovski Reaction,Polonovski Reaction | Robinson Annulation | Tsuji-Trost Reaction / Allylation,2.49 | 0.969 | 0.927,Polonovski Reaction | Robinson Annulation | Tsuji-Trost Reaction / Allylation | Schmidt Reaction | Riley Selenium Dioxide Oxidation,True,True,True,False,1165,application_example,
cov_polonovski_reaction_1166,Polonovski Reaction,Polonovski Reaction,Polonovski Reaction | Robinson Annulation | Tsuji-Trost Reaction / Allylation,2.625 | 0.969 | 0.927,Polonovski Reaction | Robinson Annulation | Tsuji-Trost Reaction / Allylation | Schmidt Reaction | Riley Selenium Dioxide Oxidation,True,True,True,False,1166,application_example,
cov_pomeranz-fritsch_reaction_1168,Pomeranz-Fritsch Reaction,Pomeranz-Fritsch Reaction,Pomeranz-Fritsch Reaction | Skraup and Doebner-Miller Quinoline Synthesis | Danishefsky's Diene Cycloaddition,4.455 | 2.274 | 1.59,Pomeranz-Fritsch Reaction | Skraup and Doebner-Miller Quinoline Synthesis | Danishefsky's Diene Cycloaddition | Stetter Reaction | Wolff-Kishner Reduction,True,True,True,False,1168,application_example,
cov_pomeranz-fritsch_reaction_1169,Pomeranz-Fritsch Reaction,Pomeranz-Fritsch Reaction,Pomeranz-Fritsch Reaction | Corey-Chaykovsky Epoxidation and Cyclopropanation | Pinner Reaction,3.349 | 1.603 | 1.393,Pomeranz-Fritsch Reaction | Corey-Chaykovsky Epoxidation and Cyclopropanation | Pinner Reaction | Roush Asymmetric Allylation | Cannizzaro Reaction,True,True,True,False,1169,application_example,
cov_prilezhaev_reaction_1171,Prilezhaev Reaction,Shi Asymmetric Epoxidation,Shi Asymmetric Epoxidation | Jacobsen-Katsuki Epoxidation | Prilezhaev Reaction,2.682 | 2.337 | 2.337,Shi Asymmetric Epoxidation | Jacobsen-Katsuki Epoxidation | Prilezhaev Reaction | Corey-Chaykovsky Epoxidation and Cyclopropanation | Furukawa Modification,False,True,True,False,1171,application_example,
cov_prilezhaev_reaction_1172,Prilezhaev Reaction,Prilezhaev Reaction,Prilezhaev Reaction | Shi Asymmetric Epoxidation | Furukawa Modification,2.883 | 2.414 | 1.394,Prilezhaev Reaction | Shi Asymmetric Epoxidation | Furukawa Modification | Sharpless Asymmetric Aminohydroxylation | Prévost Reaction,True,True,True,False,1172,application_example,
cov_prins_reaction_1174,Prins Reaction,Alder (Ene) Reaction (Hydro-Allyl Addition),Alder (Ene) Reaction (Hydro-Allyl Addition) | Hetero Diels-Alder Cycloaddition (HDA) | Sharpless Asymmetric Epoxidation,1.917 | 1.843 | 1.132,Alder (Ene) Reaction (Hydro-Allyl Addition) | Hetero Diels-Alder Cycloaddition (HDA) | Sharpless Asymmetric Epoxidation | Mannich Reaction | Pictet-Spengler Tetrahydroisoquinoline Synthesis,False,False,False,False,1174,application_example,
cov_prins_reaction_1175,Prins Reaction,Alder (Ene) Reaction (Hydro-Allyl Addition),Alder (Ene) Reaction (Hydro-Allyl Addition) | Roush Asymmetric Allylation | Aldol Reaction,1.98 | 1.891 | 1.87,Alder (Ene) Reaction (Hydro-Allyl Addition) | Roush Asymmetric Allylation | Aldol Reaction | Prévost Reaction | Wohl-Ziegler Bromination,False,False,False,False,1175,application_example,
cov_prins-pinacol_rearrangement_1177,Prins-Pinacol Rearrangement,Prins-Pinacol Rearrangement,Prins-Pinacol Rearrangement | Cope Rearrangement | Takai-Utimoto Olefination (Takai Reaction),2.337 | 0.718 | 0.693,Prins-Pinacol Rearrangement | Cope Rearrangement | Takai-Utimoto Olefination (Takai Reaction) | Roush Asymmetric Allylation | Stephen Aldehyde Synthesis (Stephen Reduction),True,True,True,False,1177,application_example,
cov_prins-pinacol_rearrangement_1178,Prins-Pinacol Rearrangement,Prins-Pinacol Rearrangement,Prins-Pinacol Rearrangement | Pinacol and Semipinacol Rearrangement | Pfitzner-Moffatt Oxidation,2.818 | 1.257 | 1.186,Prins-Pinacol Rearrangement | Pinacol and Semipinacol Rearrangement | Pfitzner-Moffatt Oxidation | Wharton Fragmentation | Keck Radical Allylation,True,True,True,False,1178,application_example,
cov_prévost_reaction_1180,Prévost Reaction,Prévost Reaction,Prévost Reaction | Sharpless Asymmetric Dihydroxylation | Sharpless Asymmetric Aminohydroxylation,2.9 | 2.642 | 1.779,Prévost Reaction | Sharpless Asymmetric Dihydroxylation | Sharpless Asymmetric Aminohydroxylation | Noyori Asymmetric Hydrogenation | Brown Hydroboration Reaction,True,True,True,False,1180,application_example,
cov_prévost_reaction_1181,Prévost Reaction,Prévost Reaction,Prévost Reaction | Alder (Ene) Reaction (Hydro-Allyl Addition) | Prilezhaev Reaction,2.019 | 1.169 | 1.142,Prévost Reaction | Alder (Ene) Reaction (Hydro-Allyl Addition) | Prilezhaev Reaction | Shi Asymmetric Epoxidation | Meerwein-Ponndorf-Verley Reduction,True,True,True,False,1181,application_example,
cov_pummerer_rearrangement_1183,Pummerer Rearrangement,Pummerer Rearrangement,Pummerer Rearrangement | Hell-Volhard-Zelinsky Reaction | Enders SAMP/RAMP Hydrazone Alkylation,2.623 | 0.89 | 0.731,Pummerer Rearrangement | Hell-Volhard-Zelinsky Reaction | Enders SAMP/RAMP Hydrazone Alkylation | Weinreb Ketone Synthesis | Dakin-West Reaction,True,True,True,False,1183,application_example,
cov_pummerer_rearrangement_1184,Pummerer Rearrangement,Pummerer Rearrangement,Pummerer Rearrangement | Clemmensen Reduction | Corey-Bakshi-Shibata Reduction (CBS Reduction),2.943 | 1.507 | 1.469,Pummerer Rearrangement | Clemmensen Reduction | Corey-Bakshi-Shibata Reduction (CBS Reduction) | Mannich Reaction | Davis' Oxaziridine Oxidations,True,True,True,False,1184,application_example,
cov_quasi-favorskii_rearrangement_1186,Quasi-Favorskii Rearrangement,Cannizzaro Reaction,Cannizzaro Reaction | Quasi-Favorskii Rearrangement | Wagner-Meerwein Rearrangement,1.672 | 1.281 | 1.184,Cannizzaro Reaction | Quasi-Favorskii Rearrangement | Wagner-Meerwein Rearrangement | Ritter Reaction | Schotten-Baumann Reaction,False,True,True,False,1186,application_example,
cov_quasi-favorskii_rearrangement_1187,Quasi-Favorskii Rearrangement,Cannizzaro Reaction,Cannizzaro Reaction | Ritter Reaction | Quasi-Favorskii Rearrangement,2.53 | 1.487 | 1.313,Cannizzaro Reaction | Ritter Reaction | Quasi-Favorskii Rearrangement | Schmidt Reaction | Riley Selenium Dioxide Oxidation,False,True,True,False,1187,application_example,
